catalog,catalog_object_id,object_name,ra,dec,objID,objName,raMean,decMean,raMeanErr,decMeanErr,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,zMeanKronMag,zMeanKronMagErr,yMeanKronMag,yMeanKronMagErr,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr
Pan-STARRS1 DR2 MeanObject,119001884096335199,PSO J188.4096+09.1705,188.4095989223985,9.170586054781532,119001884096335199,PSO J188.4096+09.1705,188.4095989223985,9.170586054781532,0.0026057851345376,0.0026057851345376,43,0,5,19,11,8,-999.0,-999.0,20.1525993347168,0.3754200041294098,18.964799880981445,0.0511900000274181,19.022199630737305,0.0587659999728202,18.675500869750977,0.048395000398159,-999.0,-999.0,16.362699508666992,0.0025450000539422,14.184100151062012,0.0597640015184879,-999.0,-999.0,17.621200561523438,0.0580359995365142,-999.0,-999.0,18.664899826049805,0.0163759998977184,17.68869972229004,0.0486400015652179,18.28249931335449,0.0775709971785545,18.22279930114746,0.0607310011982917
Pan-STARRS1 DR2 MeanObject,119001884102265469,PSO J188.4102+09.1709,188.4102495,9.17089943,119001884102265469,PSO J188.4102+09.1709,188.4102495,9.17089943,0.0010000000474974,0.0010000000474974,3,3,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.721199989318848,0.2068880051374435,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884102363131,PSO J188.4102+09.1688,188.4101741,9.16884229,119001884102363131,PSO J188.4102+09.1688,188.4101741,9.16884229,0.0433499999344348,0.0433499999344348,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.86009979248047,0.0406769998371601,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.594400405883787,0.0046060001477599,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.476499557495117,0.0406769998371601,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884103395889,PSO J188.4103+09.1711,188.41027382,9.17112352,119001884103395889,PSO J188.4103+09.1711,188.41027382,9.17112352,0.0179500002413988,0.0179500002413988,2,2,0,0,0,0,19.38139915466309,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.687999725341797,0.046519000083208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.832599639892578,0.6940400004386902,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884112147117,PSO J188.4112+09.1722,188.41117405,9.17218824,119001884112147117,PSO J188.4112+09.1722,188.41117405,9.17218824,0.0302200000733137,0.0302200000733137,2,1,1,0,0,0,19.898700714111328,0.0262369997799396,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.79050064086914,0.0072780000045895,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.47879981994629,0.0262369997799396,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884114906699,PSO J188.4115+09.1719,188.41149054,9.17185262,119001884114906699,PSO J188.4115+09.1719,188.41149054,9.17185262,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884115752101,PSO J188.4116+09.1680,188.41157537,9.16802104,119001884115752101,PSO J188.4116+09.1680,188.41157537,9.16802104,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.510499954223633,0.003303000004962,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884115783458,PSO J188.4116+09.1693,188.41157501,9.16929477,119001884115783458,PSO J188.4116+09.1693,188.41157501,9.16929477,0.0414599999785423,0.0414599999785423,2,0,0,0,0,2,19.599000930786133,-999.0,20.106000900268555,-999.0,20.47100067138672,-999.0,20.78400039672852,-999.0,19.108299255371094,0.0595559999346733,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.69659996032715,0.2167689949274063,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.877199172973636,0.0595559999346733
Pan-STARRS1 DR2 MeanObject,119001884117867761,PSO J188.4118+09.1727,188.41178696,9.17273802,119001884117867761,PSO J188.4118+09.1727,188.41178696,9.17273802,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884121612633,PSO J188.4122+09.1685,188.41215953,9.16845875,119001884121612633,PSO J188.4122+09.1685,188.41215953,9.16845875,0.0010000000474974,0.0010000000474974,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884123435896,PSO J188.4123+09.1712,188.41231223,9.17116187,119001884123435896,PSO J188.4123+09.1712,188.41231223,9.17116187,0.0225900001823902,0.0225900001823902,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.444599151611328,0.0168849993497133,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.718299865722656,0.0103029999881982,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.723100662231445,0.0168849993497133,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884124011415,PSO J188.4124+09.1674,188.41241314,9.16744381,119001884124011415,PSO J188.4124+09.1674,188.41241314,9.16744381,0.0010000000474974,0.0010000000474974,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119001884124025507,PSO J188.4124+09.1709,188.41240246,9.17085974,119001884124025507,PSO J188.4124+09.1709,188.41240246,9.17085974,-999.0,-999.0,2,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.444499969482422,0.3009740114212036,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884182837760,PSO J188.4183+09.1811,188.41828314,9.18107017,119011884182837760,PSO J188.4183+09.1811,188.41828314,9.18107017,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.664999961853027,0.0036269999109208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884183141880,PSO J188.4183+09.1762,188.41831489,9.1761703,119011884183141880,PSO J188.4183+09.1762,188.41831489,9.1761703,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.456199645996094,0.0047100000083446,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884183475912,PSO J188.4183+09.1794,188.4182874382629,9.17936879640721,119011884183475912,PSO J188.4183+09.1794,188.4182874382629,9.17936879640721,0.0065783833204901,0.0065783833204901,6,2,1,3,0,0,19.023799896240234,0.0414760001003742,-999.0,-999.0,21.31060028076172,0.4004780054092407,-999.0,-999.0,-999.0,-999.0,14.307700157165527,0.0709989964962005,14.130200386047363,0.0025500000920146,14.764100074768066,0.0057540000416338,-999.0,-999.0,-999.0,-999.0,17.542600631713867,0.0079030003398656,-999.0,-999.0,16.819900512695312,0.4004780054092407,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884183862561,PSO J188.4184+09.1767,188.41838612,9.17673749,119011884183862561,PSO J188.4184+09.1767,188.41838612,9.17673749,-999.0,-999.0,8,2,3,2,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.984399795532228,0.0005629999795928,14.986200332641602,0.0026350000407546,14.326899528503418,0.1263830065727234,14.20199966430664,0.0034050000831484,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884183914679,PSO J188.4184+09.1785,188.41839128,9.17850319,119011884183914679,PSO J188.4184+09.1785,188.41839128,9.17850319,-999.0,-999.0,10,4,1,4,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.832599639892578,0.0339680016040802,14.776300430297852,0.0032709999941289,14.134300231933594,0.1010340005159378,14.192999839782717,0.0029670000076293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884184075470,PSO J188.4183+09.1792,188.41833528344185,9.179213295819846,119011884184075470,PSO J188.4183+09.1792,188.41833528344185,9.179213295819846,0.0009975287813064,0.0009975287813064,85,16,22,17,15,15,18.71080017089844,0.0358220003545284,18.278600692749023,0.0741520002484321,18.29389953613281,0.0329700000584125,19.55030059814453,0.2735730111598968,17.92140007019043,0.1842579990625381,14.133899688720703,0.0375460013747215,13.538000106811523,0.0793799981474876,-999.0,-999.0,13.756400108337402,0.1005960032343864,-999.0,-999.0,17.246400833129883,0.0444400012493133,16.76919937133789,0.0408399999141693,16.78070068359375,0.049975000321865,17.232099533081055,0.092569001019001,18.14579963684082,0.0992980003356933
Pan-STARRS1 DR2 MeanObject,119011884184501965,PSO J188.4185+09.1762,188.41845021,9.17624157,119011884184501965,PSO J188.4185+09.1762,188.41845021,9.17624157,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.73900032043457,0.0054130000062286,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884185145053,PSO J188.4184+09.1788,188.4184208223339,9.178837785502974,119011884185145053,PSO J188.4184+09.1788,188.4184208223339,9.178837785502974,0.0132155653595321,0.0132155653595321,5,0,1,0,1,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.956300735473633,0.0073029999621212,-999.0,-999.0,14.755599975585938,0.0033269999548792,-999.0,-999.0,15.606800079345703,0.0098660001531243,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.103599548339844,0.3039399981498718
Pan-STARRS1 DR2 MeanObject,119011884185645888,PSO J188.4184+09.1794,188.41836333,9.17938887,119011884185645888,PSO J188.4184+09.1794,188.41836333,9.17938887,0.1180000007152557,0.1180000007152557,10,2,2,5,1,0,-999.0,-999.0,-999.0,-999.0,20.210100173950195,0.1170419976115226,-999.0,-999.0,-999.0,-999.0,14.888299942016602,0.0952769964933395,14.944499969482422,0.0078619997948408,14.867899894714355,0.0055510001257061,14.397700309753418,0.0033680000342428,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.99850082397461,0.1170419976115226,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884186042150,PSO J188.4186+09.1764,188.41860444,9.1763951,119011884186042150,PSO J188.4186+09.1764,188.41860444,9.1763951,-999.0,-999.0,11,5,3,2,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.87030029296875,0.056292001157999,-999.0,-999.0,13.783900260925291,0.0510750003159046,12.839099884033203,0.0025760000571608,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884187213112,PSO J188.4187+09.1772,188.4187143094753,9.177170557873357,119011884187213112,PSO J188.4187+09.1772,188.4187143094753,9.177170557873357,0.0140423683217561,0.0140423683217561,7,1,3,2,0,1,-999.0,-999.0,19.402999877929688,0.077512003481388,19.31450080871582,0.0500620007514953,-999.0,-999.0,-999.0,-999.0,14.884099960327148,0.0026289999950677,15.139599800109863,0.1808750033378601,16.259300231933594,0.0139849996194243,-999.0,-999.0,13.424400329589844,0.0039180000312626,-999.0,-999.0,16.99180030822754,0.0270189996808767,17.28580093383789,0.0500620007514953,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884187552772,PSO J188.4187+09.1770,188.41870088331467,9.176988125749672,119011884187552772,PSO J188.4187+09.1770,188.41870088331467,9.176988125749672,0.0012704728883068,0.0012704728883068,61,17,17,17,8,2,19.01650047302246,0.0515299998223781,17.885099411010742,0.0955599993467331,18.40539932250977,0.0437190011143684,20.036699295043945,0.2129440009593963,19.256999969482425,0.0789830014109611,14.0246000289917,0.0113359997048974,14.34850025177002,0.2089599967002868,14.649499893188477,0.0371600016951561,-999.0,-999.0,16.493999481201172,0.0293189994990825,17.487199783325195,0.0486380010843277,16.53890037536621,0.0894849970936775,16.789600372314453,0.0653190016746521,17.160600662231445,0.1302279978990554,17.356399536132812,0.0789830014109611
Pan-STARRS1 DR2 MeanObject,119011884188033447,PSO J188.4188+09.1773,188.41884283,9.17731043,119011884188033447,PSO J188.4188+09.1773,188.41884283,9.17731043,0.0241999998688697,0.0241999998688697,5,0,3,1,1,0,-999.0,-999.0,18.73290061950684,0.0438320003449916,18.2539005279541,0.024091999977827,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.195599555969238,0.0126240001991391,13.500800132751465,0.0038449999410659,14.290599822998049,0.003618000075221,-999.0,-999.0,-999.0,-999.0,17.286699295043945,0.0438320003449916,16.86370086669922,0.024091999977827,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884189796281,PSO J188.4190+09.1798,188.41897913,9.17983798,119011884189796281,PSO J188.4190+09.1798,188.41897913,9.17983798,-999.0,-999.0,3,3,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.07509994506836,0.0032480000518262,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884189923752,PSO J188.4190+09.1777,188.41899224,9.17773041,119011884189923752,PSO J188.4190+09.1777,188.41899224,9.17773041,-999.0,-999.0,2,1,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.274200439453123,0.0032770000398159,-999.0,-999.0,-999.0,-999.0,14.61139965057373,0.0036039999686181,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884191053150,PSO J188.4193+09.1771,188.419272,9.177113,119011884191053150,PSO J188.4193+09.1771,188.419272,9.177113,0.0559099987149238,0.0559099987149238,14,6,3,5,0,0,19.84600067138672,0.0419979989528656,-999.0,-999.0,22.56859970092773,-999.0,19.46500015258789,-999.0,18.72900009155273,-999.0,14.973400115966797,0.0366280004382133,-999.0,-999.0,13.883700370788574,0.0581110008060932,-999.0,-999.0,-999.0,-999.0,19.249500274658203,0.0419979989528656,-999.0,-999.0,17.807199478149414,0.6990919709205627,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884193073396,PSO J188.4193+09.1774,188.4193065,9.17744587,119011884193073396,PSO J188.4193+09.1774,188.4193065,9.17744587,0.0374200008809566,0.0374200008809566,1,1,0,0,0,0,19.40410041809082,0.0342769995331764,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.046199798583984,0.0270949993282556,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.77400016784668,0.0342769995331764,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
